OrderID,OrderDate,CustomerID,ProductCategory,ProductName,Quantity,UnitPrice,TotalPrice
10001750,19-09-2025,CUST010,Cooling,Pedestal Fan With Remote,2,49.99,99.98
10001751,20-09-2025,CUST001,Lighting,LED Tube Light 4ft,10,19.99,199.9
10001752,20-09-2025,CUST002,Home Appliance,Hand Blender Set,1,34,34
10001753,21-09-2025,CUST003,Cooling,Air Cooler Standard,2,129.99,259.98
10001754,21-09-2025,CUST004,Lighting,Desk Lamp Adjustable,8,18.5,148
10001755,22-09-2025,CUST005,Home Appliance,Coffee Maker 12 Cup,1,55.99,55.99
10001756,22-09-2025,CUST006,Cooling,Small Personal Fan,20,14.99,299.8
10001757,23-09-2025,CUST007,Lighting,Flood Light Outdoor,1,39.95,39.95
10001758,23-09-2025,CUST008,Home Appliance,Iron Steam Press,2,22,44
10001759,24-09-2025,CUST009,Cooling,Tower Fan Oscillating,3,79.99,239.97
10001760,24-09-2025,CUST010,Lighting,Edison Style Bulb,40,6.5,260
10001761,25-09-2025,CUST001,Lighting,LED Bulb 9W,8,4.99,39.92
10001762,25-09-2025,CUST002,Cooling,Ceiling Fan Standard,3,59.99,179.97
10001763,26-09-2025,CUST003,Home Appliance,Microwave Oven 20L,1,89.5,89.5
10001764,26-09-2025,CUST004,Lighting,Smart Bulb RGB,12,12.5,150
10001765,27-09-2025,CUST005,Cooling,Table Fan Portable,2,24.99,49.98
10001766,27-09-2025,CUST006,Home Appliance,Electric Kettle,1,29.99,29.99
10001767,28-09-2025,CUST007,Lighting,Halogen Bulb 50W,30,2.75,82.5
10001768,28-09-2025,CUST008,Cooling,Exhaust Fan Small,1,35,35
10001769,29-09-2025,CUST009,Home Appliance,Toaster 2-Slice,3,45.99,137.97
10001770,29-09-2025,CUST010,Cooling,Pedestal Fan With Remote,1,49.99,49.99
10001771,30-09-2025,CUST001,Lighting,LED Tube Light 4ft,7,19.99,139.93
10001772,30-09-2025,CUST002,Home Appliance,Hand Blender Set,2,34,68
10001773,01-10-2025,CUST003,Cooling,Air Cooler Standard,1,129.99,129.99
10001774,01-10-2025,CUST004,Lighting,Desk Lamp Adjustable,5,18.5,92.5
10001775,02-10-2025,CUST005,Home Appliance,Coffee Maker 12 Cup,3,55.99,167.97
10001776,02-10-2025,CUST006,Cooling,Small Personal Fan,15,14.99,224.85
10001777,03-10-2025,CUST007,Lighting,Flood Light Outdoor,2,39.95,79.9
10001778,03-10-2025,CUST008,Home Appliance,Iron Steam Press,1,22,22
10001779,04-10-2025,CUST009,Cooling,Tower Fan Oscillating,2,79.99,159.98
10001780,04-10-2025,CUST010,Lighting,Edison Style Bulb,35,6.5,227.5
10001781,05-10-2025,CUST001,Lighting,LED Bulb 9W,12,4.99,59.88
10001782,05-10-2025,CUST002,Cooling,Ceiling Fan Standard,1,59.99,59.99
10001783,06-10-2025,CUST003,Home Appliance,Microwave Oven 20L,2,89.5,179
10001784,06-10-2025,CUST004,Lighting,Smart Bulb RGB,7,12.5,87.5
10001785,07-10-2025,CUST005,Cooling,Table Fan Portable,4,24.99,99.96
10001786,07-10-2025,CUST006,Home Appliance,Electric Kettle,1,29.99,29.99
10001787,08-10-2025,CUST007,Lighting,Halogen Bulb 50W,25,2.75,68.75
10001788,08-10-2025,CUST008,Cooling,Exhaust Fan Small,1,35,35
10001789,09-10-2025,CUST009,Home Appliance,Toaster 2-Slice,2,45.99,91.98
10001790,09-10-2025,CUST010,Cooling,Pedestal Fan With Remote,3,49.99,149.97
10001791,10-10-2025,CUST001,Lighting,LED Tube Light 4ft,6,19.99,119.94
10001792,10-10-2025,CUST002,Home Appliance,Hand Blender Set,1,34,34
10001793,11-10-2025,CUST003,Cooling,Air Cooler Standard,1,129.99,129.99
10001794,11-10-2025,CUST004,Lighting,Desk Lamp Adjustable,10,18.5,185
10001795,12-10-2025,CUST005,Home Appliance,Coffee Maker 12 Cup,2,55.99,111.98
10001796,12-10-2025,CUST006,Cooling,Small Personal Fan,8,14.99,119.92
10001797,13-10-2025,CUST007,Lighting,Flood Light Outdoor,3,39.95,119.85
10001798,13-10-2025,CUST008,Home Appliance,Iron Steam Press,1,22,22
10001799,14-10-2025,CUST009,Cooling,Tower Fan Oscillating,1,79.99,79.99
10001800,14-10-2025,CUST010,Lighting,Edison Style Bulb,30,6.5,195
10001801,15-10-2025,CUST001,Lighting,LED Bulb 9W,18,4.99,89.82
10001802,15-10-2025,CUST002,Cooling,Ceiling Fan Standard,2,59.99,119.98
10001803,16-10-2025,CUST003,Home Appliance,Microwave Oven 20L,1,89.5,89.5
10001804,16-10-2025,CUST004,Lighting,Smart Bulb RGB,9,12.5,112.5
10001805,17-10-2025,CUST005,Cooling,Table Fan Portable,3,24.99,74.97
10001806,17-10-2025,CUST006,Home Appliance,Electric Kettle,2,29.99,59.98
10001807,18-10-2025,CUST007,Lighting,Halogen Bulb 50W,35,2.75,96.25
10001808,18-10-2025,CUST008,Cooling,Exhaust Fan Small,1,35,35
10001809,19-10-2025,CUST009,Home Appliance,Toaster 2-Slice,1,45.99,45.99
10001810,19-10-2025,CUST010,Cooling,Pedestal Fan With Remote,2,49.99,99.98
10001811,20-10-2025,CUST001,Lighting,LED Tube Light 4ft,8,19.99,159.92
10001812,20-10-2025,CUST002,Home Appliance,Hand Blender Set,3,34,102
10001813,21-10-2025,CUST003,Cooling,Air Cooler Standard,1,129.99,129.99
10001814,21-10-2025,CUST004,Lighting,Desk Lamp Adjustable,6,18.5,111
10001815,22-10-2025,CUST005,Home Appliance,Coffee Maker 12 Cup,2,55.99,111.98
10001816,22-10-2025,CUST006,Cooling,Small Personal Fan,12,14.99,179.88
10001817,23-10-2025,CUST007,Lighting,Flood Light Outdoor,1,39.95,39.95
10001818,23-10-2025,CUST008,Home Appliance,Iron Steam Press,3,22,66
10001819,24-10-2025,CUST009,Cooling,Tower Fan Oscillating,1,79.99,79.99
10001820,24-10-2025,CUST010,Lighting,Edison Style Bulb,28,6.5,182
10001821,25-10-2025,CUST001,Lighting,LED Bulb 9W,10,4.99,49.9
10001822,25-10-2025,CUST002,Cooling,Ceiling Fan Standard,1,59.99,59.99
10001823,26-10-2025,CUST003,Home Appliance,Microwave Oven 20L,2,89.5,179
10001824,26-10-2025,CUST004,Lighting,Smart Bulb RGB,5,12.5,62.5
10001825,27-10-2025,CUST005,Cooling,Table Fan Portable,1,24.99,24.99
10001826,27-10-2025,CUST006,Home Appliance,Electric Kettle,3,29.99,89.97
10001827,28-10-2025,CUST007,Lighting,Halogen Bulb 50W,50,2.75,137.5
10001828,28-10-2025,CUST008,Cooling,Exhaust Fan Small,2,35,70
10001829,29-10-2025,CUST009,Home Appliance,Toaster 2-Slice,1,45.99,45.99
10001830,29-10-2025,CUST010,Cooling,Pedestal Fan With Remote,2,49.99,99.98
10001831,30-10-2025,CUST001,Lighting,LED Tube Light 4ft,10,19.99,199.9
10001832,30-10-2025,CUST002,Home Appliance,Hand Blender Set,1,34,34
10001833,31-10-2025,CUST003,Cooling,Air Cooler Standard,2,129.99,259.98
10001834,31-10-2025,CUST004,Lighting,Desk Lamp Adjustable,8,18.5,148
10001835,01-11-2025,CUST005,Home Appliance,Coffee Maker 12 Cup,1,55.99,55.99
10001836,01-11-2025,CUST006,Cooling,Small Personal Fan,20,14.99,299.8
10001837,02-11-2025,CUST007,Lighting,Flood Light Outdoor,1,39.95,39.95
10001838,02-11-2025,CUST008,Home Appliance,Iron Steam Press,2,22,44
10001839,03-11-2025,CUST009,Cooling,Tower Fan Oscillating,3,79.99,239.97
10001840,03-11-2025,CUST010,Lighting,Edison Style Bulb,40,6.5,260
10001841,04-11-2025,CUST001,Lighting,LED Bulb 9W,8,4.99,39.92
10001842,04-11-2025,CUST002,Cooling,Ceiling Fan Standard,3,59.99,179.97
10001843,05-11-2025,CUST003,Home Appliance,Microwave Oven 20L,1,89.5,89.5
10001844,05-11-2025,CUST004,Lighting,Smart Bulb RGB,12,12.5,150
10001845,06-11-2025,CUST005,Cooling,Table Fan Portable,2,24.99,49.98
10001846,06-11-2025,CUST006,Home Appliance,Electric Kettle,1,29.99,29.99
10001847,07-11-2025,CUST007,Lighting,Halogen Bulb 50W,30,2.75,82.5
10001848,07-11-2025,CUST008,Cooling,Exhaust Fan Small,1,35,35
10001849,08-11-2025,CUST009,Home Appliance,Toaster 2-Slice,3,45.99,137.97
10001850,08-11-2025,CUST010,Cooling,Pedestal Fan With Remote,1,49.99,49.99
10001851,09-11-2025,CUST001,Lighting,LED Tube Light 4ft,7,19.99,139.93
10001852,09-11-2025,CUST002,Home Appliance,Hand Blender Set,2,34,68
10001853,10-11-2025,CUST003,Cooling,Air Cooler Standard,1,129.99,129.99
10001854,10-11-2025,CUST004,Lighting,Desk Lamp Adjustable,5,18.5,92.5
10001855,11-11-2025,CUST005,Home Appliance,Coffee Maker 12 Cup,3,55.99,167.97
10001856,11-11-2025,CUST006,Cooling,Small Personal Fan,15,14.99,224.85
10001857,12-11-2025,CUST007,Lighting,Flood Light Outdoor,2,39.95,79.9
10001858,12-11-2025,CUST008,Home Appliance,Iron Steam Press,1,22,22
10001859,13-11-2025,CUST009,Cooling,Tower Fan Oscillating,2,79.99,159.98
10001860,13-11-2025,CUST010,Lighting,Edison Style Bulb,35,6.5,227.5
10001861,14-11-2025,CUST001,Lighting,LED Bulb 9W,12,4.99,59.88
10001862,14-11-2025,CUST002,Cooling,Ceiling Fan Standard,1,59.99,59.99
10001863,15-11-2025,CUST003,Home Appliance,Microwave Oven 20L,2,89.5,179
10001864,15-11-2025,CUST004,Lighting,Smart Bulb RGB,7,12.5,87.5
10001865,16-11-2025,CUST005,Cooling,Table Fan Portable,4,24.99,99.96
10001866,16-11-2025,CUST006,Home Appliance,Electric Kettle,1,29.99,29.99
10001867,17-11-2025,CUST007,Lighting,Halogen Bulb 50W,25,2.75,68.75
10001868,17-11-2025,CUST008,Cooling,Exhaust Fan Small,1,35,35
10001869,18-11-2025,CUST009,Home Appliance,Toaster 2-Slice,2,45.99,91.98
10001870,18-11-2025,CUST010,Cooling,Pedestal Fan With Remote,3,49.99,149.97
10001871,19-11-2025,CUST001,Lighting,LED Tube Light 4ft,6,19.99,119.94
10001872,19-11-2025,CUST002,Home Appliance,Hand Blender Set,1,34,34
10001873,20-11-2025,CUST003,Cooling,Air Cooler Standard,1,129.99,129.99
10001874,20-11-2025,CUST004,Lighting,Desk Lamp Adjustable,10,18.5,185
10001875,21-11-2025,CUST005,Home Appliance,Coffee Maker 12 Cup,2,55.99,111.98
10001876,21-11-2025,CUST006,Cooling,Small Personal Fan,8,14.99,119.92
10001877,22-11-2025,CUST007,Lighting,Flood Light Outdoor,3,39.95,119.85
10001878,22-11-2025,CUST008,Home Appliance,Iron Steam Press,1,22,22
10001879,23-11-2025,CUST009,Cooling,Tower Fan Oscillating,1,79.99,79.99
10001880,23-11-2025,CUST010,Lighting,Edison Style Bulb,30,6.5,195
10001881,24-11-2025,CUST001,Lighting,LED Bulb 9W,18,4.99,89.82
10001882,24-11-2025,CUST002,Cooling,Ceiling Fan Standard,2,59.99,119.98
10001883,25-11-2025,CUST003,Home Appliance,Microwave Oven 20L,1,89.5,89.5
10001884,25-11-2025,CUST004,Lighting,Smart Bulb RGB,9,12.5,112.5
10001885,26-11-2025,CUST005,Cooling,Table Fan Portable,3,24.99,74.97
10001886,26-11-2025,CUST006,Home Appliance,Electric Kettle,2,29.99,59.98
10001887,27-11-2025,CUST007,Lighting,Halogen Bulb 50W,35,2.75,96.25
10001888,27-11-2025,CUST008,Cooling,Exhaust Fan Small,1,35,35
10001889,28-11-2025,CUST009,Home Appliance,Toaster 2-Slice,1,45.99,45.99
10001890,28-11-2025,CUST010,Cooling,Pedestal Fan With Remote,2,49.99,99.98
10001891,29-11-2025,CUST001,Lighting,LED Tube Light 4ft,8,19.99,159.92
10001892,29-11-2025,CUST002,Home Appliance,Hand Blender Set,3,34,102
10001893,30-11-2025,CUST003,Cooling,Air Cooler Standard,1,129.99,129.99
10001894,30-11-2025,CUST004,Lighting,Desk Lamp Adjustable,6,18.5,111
10001895,01-12-2025,CUST005,Home Appliance,Coffee Maker 12 Cup,2,55.99,111.98
10001896,01-12-2025,CUST006,Cooling,Small Personal Fan,12,14.99,179.88
10001897,02-12-2025,CUST007,Lighting,Flood Light Outdoor,1,39.95,39.95
10001898,02-12-2025,CUST008,Home Appliance,Iron Steam Press,3,22,66
10001899,03-12-2025,CUST009,Cooling,Tower Fan Oscillating,1,79.99,79.99
10001900,03-12-2025,CUST010,Lighting,Edison Style Bulb,28,6.5,182
10001901,04-12-2025,CUST001,Lighting,LED Bulb 9W,10,4.99,49.9
10001902,04-12-2025,CUST002,Cooling,Ceiling Fan Standard,1,59.99,59.99
10001903,05-12-2025,CUST003,Home Appliance,Microwave Oven 20L,2,89.5,179
10001904,05-12-2025,CUST004,Lighting,Smart Bulb RGB,5,12.5,62.5
10001905,06-12-2025,CUST005,Cooling,Table Fan Portable,1,24.99,24.99
10001906,06-12-2025,CUST006,Home Appliance,Electric Kettle,3,29.99,89.97
10001907,07-12-2025,CUST007,Lighting,Halogen Bulb 50W,50,2.75,137.5
10001908,07-12-2025,CUST008,Cooling,Exhaust Fan Small,2,35,70
10001909,08-12-2025,CUST009,Home Appliance,Toaster 2-Slice,1,45.99,45.99
10001910,08-12-2025,CUST010,Cooling,Pedestal Fan With Remote,2,49.99,99.98
10001911,09-12-2025,CUST001,Lighting,LED Tube Light 4ft,10,19.99,199.9
10001912,09-12-2025,CUST002,Home Appliance,Hand Blender Set,1,34,34
10001913,10-12-2025,CUST003,Cooling,Air Cooler Standard,2,129.99,259.98
10001914,10-12-2025,CUST004,Lighting,Desk Lamp Adjustable,8,18.5,148
10001915,11-12-2025,CUST005,Home Appliance,Coffee Maker 12 Cup,1,55.99,55.99
10001916,11-12-2025,CUST006,Cooling,Small Personal Fan,20,14.99,299.8
10001917,12-12-2025,CUST007,Lighting,Flood Light Outdoor,1,39.95,39.95
10001918,12-12-2025,CUST008,Home Appliance,Iron Steam Press,2,22,44
10001919,13-12-2025,CUST009,Cooling,Tower Fan Oscillating,3,79.99,239.97
10001920,13-12-2025,CUST010,Lighting,Edison Style Bulb,40,6.5,260
10001921,14-12-2025,CUST001,Lighting,LED Bulb 9W,8,4.99,39.92
10001922,14-12-2025,CUST002,Cooling,Ceiling Fan Standard,3,59.99,179.97
10001923,15-12-2025,CUST003,Home Appliance,Microwave Oven 20L,1,89.5,89.5
10001924,15-12-2025,CUST004,Lighting,Smart Bulb RGB,12,12.5,150
10001925,16-12-2025,CUST005,Cooling,Table Fan Portable,2,24.99,49.98
10001926,16-12-2025,CUST006,Home Appliance,Electric Kettle,1,29.99,29.99
10001927,17-12-2025,CUST007,Lighting,Halogen Bulb 50W,30,2.75,82.5
10001928,17-12-2025,CUST008,Cooling,Exhaust Fan Small,1,35,35
10001929,18-12-2025,CUST009,Home Appliance,Toaster 2-Slice,3,45.99,137.97
10001930,18-12-2025,CUST010,Cooling,Pedestal Fan With Remote,1,49.99,49.99
10001931,19-12-2025,CUST001,Lighting,LED Tube Light 4ft,7,19.99,139.93
10001932,19-12-2025,CUST002,Home Appliance,Hand Blender Set,2,34,68
10001933,20-12-2025,CUST003,Cooling,Air Cooler Standard,1,129.99,129.99
10001934,20-12-2025,CUST004,Lighting,Desk Lamp Adjustable,5,18.5,92.5
10001935,21-12-2025,CUST005,Home Appliance,Coffee Maker 12 Cup,3,55.99,167.97
10001936,21-12-2025,CUST006,Cooling,Small Personal Fan,15,14.99,224.85
10001937,22-12-2025,CUST007,Lighting,Flood Light Outdoor,2,39.95,79.9
10001938,22-12-2025,CUST008,Home Appliance,Iron Steam Press,1,22,22
10001939,23-12-2025,CUST009,Cooling,Tower Fan Oscillating,2,79.99,159.98
10001940,23-12-2025,CUST010,Lighting,Edison Style Bulb,35,6.5,227.5
10001941,24-12-2025,CUST001,Lighting,LED Bulb 9W,12,4.99,59.88
10001942,24-12-2025,CUST002,Cooling,Ceiling Fan Standard,1,59.99,59.99
10001943,25-12-2025,CUST003,Home Appliance,Microwave Oven 20L,2,89.5,179
10001944,25-12-2025,CUST004,Lighting,Smart Bulb RGB,7,12.5,87.5
10001945,26-12-2025,CUST005,Cooling,Table Fan Portable,4,24.99,99.96
10001946,26-12-2025,CUST006,Home Appliance,Electric Kettle,1,29.99,29.99
10001947,27-12-2025,CUST007,Lighting,Halogen Bulb 50W,25,2.75,68.75
10001948,27-12-2025,CUST008,Cooling,Exhaust Fan Small,1,35,35
10001949,28-12-2025,CUST009,Home Appliance,Toaster 2-Slice,2,45.99,91.98
10001950,28-12-2025,CUST010,Cooling,Pedestal Fan With Remote,3,49.99,149.97
10001951,29-12-2025,CUST001,Lighting,LED Tube Light 4ft,6,19.99,119.94
10001952,29-12-2025,CUST002,Home Appliance,Hand Blender Set,1,34,34
10001953,30-12-2025,CUST003,Cooling,Air Cooler Standard,1,129.99,129.99
10001954,30-12-2025,CUST004,Lighting,Desk Lamp Adjustable,10,18.5,185
10001955,31-12-2025,CUST005,Home Appliance,Coffee Maker 12 Cup,2,55.99,111.98
10001956,31-12-2025,CUST006,Cooling,Small Personal Fan,8,14.99,119.92
10001957,01-01-2026,CUST007,Lighting,Flood Light Outdoor,3,39.95,119.85
10001958,01-01-2026,CUST008,Home Appliance,Iron Steam Press,1,22,22
10001959,02-01-2026,CUST009,Cooling,Tower Fan Oscillating,1,79.99,79.99
10001960,02-01-2026,CUST010,Lighting,Edison Style Bulb,30,6.5,195
10001961,03-01-2026,CUST001,Lighting,LED Bulb 9W,18,4.99,89.82
10001962,03-01-2026,CUST002,Cooling,Ceiling Fan Standard,2,59.99,119.98
10001963,04-01-2026,CUST003,Home Appliance,Microwave Oven 20L,1,89.5,89.5
10001964,04-01-2026,CUST004,Lighting,Smart Bulb RGB,9,12.5,112.5
10001965,05-01-2026,CUST005,Cooling,Table Fan Portable,3,24.99,74.97
10001966,05-01-2026,CUST006,Home Appliance,Electric Kettle,2,29.99,59.98
10001967,06-01-2026,CUST007,Lighting,Halogen Bulb 50W,35,2.75,96.25
10001968,06-01-2026,CUST008,Cooling,Exhaust Fan Small,1,35,35
10001969,07-01-2026,CUST009,Home Appliance,Toaster 2-Slice,1,45.99,45.99
10001970,07-01-2026,CUST010,Cooling,Pedestal Fan With Remote,2,49.99,99.98
10001971,08-01-2026,CUST001,Lighting,LED Tube Light 4ft,8,19.99,159.92
10001972,08-01-2026,CUST002,Home Appliance,Hand Blender Set,3,34,102
10001973,09-01-2026,CUST003,Cooling,Air Cooler Standard,1,129.99,129.99
10001974,09-01-2026,CUST004,Lighting,Desk Lamp Adjustable,6,18.5,111
10001975,10-01-2026,CUST005,Home Appliance,Coffee Maker 12 Cup,2,55.99,111.98
10001976,10-01-2026,CUST006,Cooling,Small Personal Fan,12,14.99,179.88
10001977,11-01-2026,CUST007,Lighting,Flood Light Outdoor,1,39.95,39.95
10001978,11-01-2026,CUST008,Home Appliance,Iron Steam Press,3,22,66
10001979,12-01-2026,CUST009,Cooling,Tower Fan Oscillating,1,79.99,79.99
10001980,12-01-2026,CUST010,Lighting,Edison Style Bulb,28,6.5,182
10001981,13-01-2026,CUST001,Lighting,LED Bulb 9W,10,4.99,49.9
10001982,13-01-2026,CUST002,Cooling,Ceiling Fan Standard,1,59.99,59.99
10001983,14-01-2026,CUST003,Home Appliance,Microwave Oven 20L,2,89.5,179
10001984,14-01-2026,CUST004,Lighting,Smart Bulb RGB,5,12.5,62.5
10001985,15-01-2026,CUST005,Cooling,Table Fan Portable,1,24.99,24.99
10001986,15-01-2026,CUST006,Home Appliance,Electric Kettle,3,29.99,89.97
10001987,16-01-2026,CUST007,Lighting,Halogen Bulb 50W,50,2.75,137.5
10001988,16-01-2026,CUST008,Cooling,Exhaust Fan Small,2,35,70
10001989,17-01-2026,CUST009,Home Appliance,Toaster 2-Slice,1,45.99,45.99
10001990,17-01-2026,CUST010,Cooling,Pedestal Fan With Remote,2,49.99,99.98
10001991,18-01-2026,CUST001,Lighting,LED Tube Light 4ft,10,19.99,199.9
10001992,18-01-2026,CUST002,Home Appliance,Hand Blender Set,1,34,34
10001993,19-01-2026,CUST003,Cooling,Air Cooler Standard,2,129.99,259.98
10001994,19-01-2026,CUST004,Lighting,Desk Lamp Adjustable,8,18.5,148
10001995,20-01-2026,CUST005,Home Appliance,Coffee Maker 12 Cup,1,55.99,55.99
10001996,20-01-2026,CUST006,Cooling,Small Personal Fan,20,14.99,299.8
10001997,21-01-2026,CUST007,Lighting,Flood Light Outdoor,1,39.95,39.95
10001998,21-01-2026,CUST008,Home Appliance,Iron Steam Press,2,22,44
10001999,22-01-2026,CUST009,Cooling,Tower Fan Oscillating,3,79.99,239.97
10002000,22-01-2026,CUST010,Lighting,Edison Style Bulb,40,6.5,260
